Area Code,Ddate,Market,Market Size,Product,Product Type,State,Type,Budget Cogs,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Number Of Records,Profit,Total Expenses
475,2/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,50,80,60,130,131,50,814,73,14,1,1,71,25
860,3/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,50,80,60,130,129,49,809,72,13,1,1,70,25
959,4/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,40,80,60,120,123,47,821,68,13,1,1,64,25
475,5/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,40,70,50,110,108,44,844,65,12,1,1,58,21
203,6/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,30,60,40,90,91,37,876,55,10,1,1,46,20
959,7/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,30,60,50,90,86,35,894,52,9,1,1,44,19
959,8/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,30,50,40,80,82,34,890,49,9,1,1,39,20
860,9/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,40,70,50,110,115,44,886,64,12,1,1,61,23
475,10/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,40,60,50,100,106,40,881,59,11,1,1,53,23
860,11/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,50,80,60,130,141,54,885,78,15,1,1,76,27
959,12/1/13,East,Small Market,Darjeeling,Tea,Connecticut,Regular,50,70,50,120,131,50,898,73,14,1,1,70,26
603,1/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,45,18,821,27,5,1,1,10,17
603,2/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,45,18,818,27,5,1,1,11,16
603,3/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,45,18,816,27,5,1,1,11,16
603,4/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,47,19,820,28,5,1,1,12,16
603,5/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,49,20,829,29,5,1,1,12,17
603,6/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,58,23,843,35,6,1,1,17,18
603,7/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,61,25,854,36,7,1,1,17,19
603,8/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,63,25,851,38,7,1,1,20,18
603,9/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,48,19,848,29,5,1,1,12,17
603,10/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,30,50,52,21,846,31,5,1,1,14,17
603,11/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,39,15,848,24,4,1,1,8,16
603,12/1/12,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,41,16,851,25,4,1,1,10,15
603,1/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,50,18,821,27,5,1,1,16,18
603,2/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,48,18,818,27,5,1,1,16,16
603,3/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,48,18,816,27,5,1,1,16,16
603,4/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,50,19,820,28,5,1,1,18,16
603,5/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,49,20,829,29,5,1,1,17,16
603,6/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,57,23,843,35,6,1,1,23,17
603,7/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,60,25,854,36,7,1,1,23,18
603,8/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,62,25,851,38,7,1,1,28,17
603,9/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,20,50,51,19,848,29,5,1,1,18,17
603,10/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,30,30,50,55,21,846,31,5,1,1,21,17
603,11/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,42,15,848,24,4,1,1,12,16
603,12/1/13,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,44,16,851,25,4,1,1,15,15
475,1/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,40,60,40,100,94,38,777,56,10,1,1,35,21
475,2/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,50,40,70,66,27,772,39,7,1,1,21,18
860,3/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,62,25,769,37,7,1,1,18,19
475,4/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,62,25,775,37,7,1,1,18,19
475,5/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,57,23,787,34,6,1,1,17,17
203,6/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,51,20,804,31,5,1,1,15,16
860,7/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,51,20,814,31,5,1,1,15,16
959,8/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,47,19,811,28,5,1,1,12,16
860,9/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,57,23,809,34,6,1,1,17,17
959,10/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,40,60,60,24,806,36,6,1,1,18,18
203,11/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,30,60,40,90,90,36,809,54,10,1,1,33,21
959,12/1/12,East,Small Market,Green Tea,Tea,Connecticut,Regular,30,50,40,80,82,33,818,49,9,1,1,28,21
475,1/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,40,60,40,100,105,38,777,56,10,1,1,55,22
959,2/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,50,40,70,70,27,772,39,7,1,1,31,18
475,3/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,66,25,769,37,7,1,1,27,19
959,4/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,66,25,775,37,7,1,1,27,19
860,5/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,56,23,787,34,6,1,1,23,16
475,6/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,51,20,804,31,5,1,1,21,15
860,7/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,51,20,814,31,5,1,1,21,15
203,8/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,50,47,19,811,28,5,1,1,17,15
959,9/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,30,60,61,23,809,34,6,1,1,25,17
203,10/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,40,40,60,64,24,806,36,6,1,1,27,18
203,11/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,30,60,40,90,96,36,809,54,10,1,1,49,21
959,12/1/13,East,Small Market,Green Tea,Tea,Connecticut,Regular,30,50,40,80,87,33,818,49,9,1,1,42,21
603,1/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,10,30,20,40,43,17,777,26,4,1,1,11,15
603,2/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,774,43,0,1,1,32,11
603,3/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,731,43,0,1,1,32,11
603,4/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,688,43,0,1,1,32,11
603,5/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,645,43,0,1,1,32,11
603,6/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,602,43,0,1,1,32,11
603,7/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,559,43,0,1,1,31,12
603,8/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,516,43,0,1,1,31,12
603,9/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,473,43,0,1,1,31,12
603,10/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,40,40,43,0,430,43,0,1,1,32,11
603,11/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,387,43,0,1,1,32,11
603,12/1/12,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,344,43,0,1,1,32,11
603,1/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,10,30,20,40,48,17,777,26,4,1,1,17,16
603,2/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,774,43,0,1,1,47,11
603,3/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,731,43,0,1,1,47,11
603,4/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,688,43,0,1,1,47,11
603,5/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,645,43,0,1,1,44,10
603,6/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,602,43,0,1,1,44,10
603,7/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,559,43,0,1,1,43,11
603,8/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,43,0,516,43,0,1,1,43,11
603,9/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,473,43,0,1,1,46,12
603,10/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,40,40,46,0,430,43,0,1,1,47,11
603,11/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,387,43,0,1,1,47,11
603,12/1/13,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,40,46,0,344,43,0,1,1,47,11
225,1/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,85,34,777,51,9,1,1,30,21
337,2/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,70,60,110,94,38,772,56,10,1,1,34,22
225,3/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,82,33,768,49,9,1,1,29,20
504,4/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,86,35,776,51,9,1,1,30,21
318,5/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,70,50,120,99,40,793,59,11,1,1,36,23
337,6/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,80,60,130,107,43,822,64,12,1,1,40,24
318,7/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,70,50,120,99,40,843,59,11,1,1,36,23
504,8/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,60,80,60,140,118,48,839,70,13,1,1,46,24
318,9/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,60,80,60,140,119,48,834,71,13,1,1,46,25
225,10/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,70,90,80,160,119,48,829,71,13,1,1,47,24
225,11/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,80,60,130,115,47,834,68,13,1,1,44,24
318,12/1/12,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,90,70,140,120,49,845,71,13,1,1,46,25
337,1/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,95,34,777,51,9,1,1,47,22
504,2/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,70,60,110,100,38,772,56,10,1,1,50,22
337,3/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,87,33,768,49,9,1,1,43,20
225,4/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,40,60,50,100,92,35,776,51,9,1,1,45,21
318,5/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,70,50,120,98,40,793,59,11,1,1,50,21
225,6/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,80,60,130,106,43,822,64,12,1,1,55,22
337,7/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,70,50,120,98,40,843,59,11,1,1,50,21
504,8/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,60,80,60,140,117,48,839,70,13,1,1,63,22
318,9/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,60,80,60,140,127,48,834,71,13,1,1,68,25
337,10/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,70,90,80,160,127,48,829,71,13,1,1,70,24
318,11/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,80,60,130,123,47,834,68,13,1,1,65,24
985,12/1/13,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,90,70,140,128,49,845,71,13,1,1,68,25
505,1/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,90,50,150,120,48,372,72,15,1,1,26,46
505,2/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,114,45,366,69,14,1,1,24,45
505,3/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,119,47,361,72,15,1,1,26,46
505,4/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,90,50,150,125,50,372,75,16,1,1,27,48
505,5/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,100,60,160,132,52,397,80,17,1,1,31,49
505,6/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,70,120,80,190,156,62,436,94,20,1,1,43,51
505,7/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,80,120,70,200,160,64,467,96,21,1,1,44,52
505,8/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,80,120,70,200,160,64,460,96,21,1,1,44,52
505,9/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,110,70,170,139,55,453,84,18,1,1,34,50
505,10/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,110,80,160,114,45,447,69,14,1,1,23,46
505,11/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,70,30,120,109,43,452,66,14,1,1,20,46
505,12/1/12,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,122,48,462,74,15,1,1,27,47
505,1/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,90,50,150,134,48,372,72,15,1,1,41,48
505,2/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,121,45,366,69,14,1,1,36,45
505,3/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,127,47,361,72,15,1,1,39,46
505,4/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,90,50,150,133,50,372,75,16,1,1,40,48
505,5/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,100,60,160,131,52,397,80,17,1,1,43,46
505,6/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,70,120,80,190,155,62,436,94,20,1,1,59,47
505,7/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,80,120,70,200,159,64,467,96,21,1,1,61,48
505,8/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,80,120,70,200,159,64,460,96,21,1,1,61,48
505,9/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,60,110,70,170,148,55,453,84,18,1,1,50,50
505,10/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,110,80,160,121,45,447,69,14,1,1,34,46
505,11/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,70,30,120,116,43,452,66,14,1,1,30,46
505,12/1/13,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,140,130,48,462,74,15,1,1,40,47
580,1/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,100,44,623,56,14,1,1,29,27
918,2/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,100,44,618,56,14,1,1,29,27
918,3/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,98,43,613,55,14,1,1,29,26
405,4/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,80,60,130,106,46,608,60,15,1,1,33,27
580,5/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,99,43,602,56,14,1,1,30,26
918,6/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,99,43,597,56,14,1,1,29,27
580,7/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,60,40,110,94,41,592,53,13,1,1,28,25
405,8/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,80,110,80,190,155,68,587,87,22,1,1,53,34
580,9/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,70,100,80,170,140,61,579,79,20,1,1,47,32
918,10/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,130,160,140,290,205,90,572,115,29,1,1,74,41
918,11/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,100,130,90,230,200,88,561,112,29,1,1,71,41
405,12/1/12,South,Small Market,Colombian,Coffee,Oklahoma,Regular,90,130,100,220,185,81,551,104,26,1,1,66,38
580,1/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,112,44,623,56,14,1,1,45,28
405,2/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,107,44,618,56,14,1,1,43,27
405,3/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,104,43,613,55,14,1,1,43,26
918,4/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,80,60,130,113,46,608,60,15,1,1,49,27
918,5/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,98,43,602,56,14,1,1,41,24
405,6/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,120,98,43,597,56,14,1,1,40,25
580,7/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,60,40,110,93,41,592,53,13,1,1,39,23
580,8/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,80,110,80,190,154,68,587,87,22,1,1,73,32
580,9/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,70,100,80,170,149,61,579,79,20,1,1,70,32
918,10/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,130,160,140,290,218,90,572,115,29,1,1,110,41
918,11/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,100,130,90,230,213,88,561,112,29,1,1,105,41
580,12/1/13,South,Small Market,Colombian,Coffee,Oklahoma,Regular,90,130,100,220,197,81,551,104,26,1,1,98,38
504,1/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,60,90,10,150,180,75,522,105,68,1,1,8,97
318,2/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,80,10,130,155,65,342,90,58,1,1,2,88
318,3/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,150,63,187,87,57,1,1,1,86
985,4/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,150,63,37,87,57,1,1,1,86
985,5/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,80,10,130,154,64,-113,90,58,1,1,3,87
318,6/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,128,53,-267,75,48,1,1,-3,78
985,7/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,50,0,90,113,47,-395,66,42,1,1,-6,72
985,8/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,30,60,10,90,105,44,-508,61,39,1,1,-7,68
318,9/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,149,62,-613,87,56,1,1,2,85
318,10/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,30,60,10,90,144,60,-762,84,54,1,1,1,83
504,11/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,147,61,-906,86,55,1,1,1,85
985,12/1/12,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,60,0,100,131,55,"-1,053",76,49,1,1,-3,79
504,1/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,60,90,10,150,201,75,522,105,68,1,1,12,102
318,2/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,80,10,130,165,65,342,90,58,1,1,3,88
225,3/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,160,63,187,87,57,1,1,1,86
985,4/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,160,63,37,87,57,1,1,1,86
985,5/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,80,10,130,153,64,-113,90,58,1,1,4,81
225,6/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,127,53,-267,75,48,1,1,-4,73
225,7/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,50,0,90,112,47,-395,66,42,1,1,-8,67
337,8/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,30,60,10,90,104,44,-508,61,39,1,1,-10,63
318,9/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,50,70,0,120,159,62,-613,87,56,1,1,3,85
504,10/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,30,60,10,90,153,60,-762,84,54,1,1,1,83
318,11/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,157,61,-906,86,55,1,1,1,85
225,12/1/13,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,60,0,100,140,55,"-1,053",76,49,1,1,-4,79
505,1/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,65,29,169,36,11,1,1,-8,44
505,2/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,68,30,104,38,11,1,1,-7,45
505,3/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,40,10,60,75,33,36,42,12,1,1,-3,45
505,4/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,65,29,-39,36,11,1,1,-9,45
505,5/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,40,10,60,76,34,-104,42,12,1,1,-4,46
505,6/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,30,30,0,60,78,35,-180,43,13,1,1,-3,46
505,7/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,30,40,10,70,89,40,-258,49,15,1,1,1,48
505,8/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,65,29,-347,36,11,1,1,-8,44
505,9/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,20,0,40,54,24,-412,30,9,1,1,-12,42
505,10/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,10,20,10,30,56,25,-466,31,9,1,1,-12,43
505,11/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,-10,50,76,34,-522,42,12,1,1,-4,46
505,12/1/12,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,10,20,-10,30,45,20,-598,25,7,1,1,-15,40
505,1/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,73,29,169,36,11,1,1,-12,46
505,2/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,72,30,104,38,11,1,1,-10,45
505,3/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,40,10,60,80,33,36,42,12,1,1,-4,45
505,4/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,69,29,-39,36,11,1,1,-13,45
505,5/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,40,10,60,75,34,-104,42,12,1,1,-6,43
505,6/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,30,30,0,60,77,35,-180,43,13,1,1,-4,43
505,7/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,30,40,10,70,88,40,-258,49,15,1,1,1,45
505,8/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,64,29,-347,36,11,1,1,-11,41
505,9/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,20,0,40,58,24,-412,30,9,1,1,-18,42
505,10/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,10,20,10,30,60,25,-466,31,9,1,1,-18,43
505,11/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,20,30,-10,50,81,34,-522,42,12,1,1,-6,46
505,12/1/13,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,10,20,-10,30,48,20,-598,25,7,1,1,-22,40
405,1/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,100,70,170,200,84,500,116,26,1,1,66,50
405,2/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,100,70,170,206,86,300,120,26,1,1,70,50
405,3/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,110,80,180,214,89,94,125,27,1,1,74,51
918,4/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,130,90,220,267,112,-120,155,34,1,1,98,57
918,5/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,140,100,230,273,114,-387,159,35,1,1,101,58
918,6/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,100,240,282,118,-660,164,36,1,1,105,59
580,7/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,120,160,110,280,336,141,-942,195,43,1,1,128,67
918,8/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,140,100,230,277,116,"-1,278",161,35,1,1,102,59
580,9/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,80,110,80,190,230,96,"-1,555",134,29,1,1,82,52
405,10/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,50,80,70,130,218,91,"-1,785",127,28,1,1,76,51
918,11/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,80,100,60,180,245,102,"-2,003",143,31,1,1,89,54
918,12/1/12,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,90,240,320,134,"-2,248",186,41,1,1,121,65
405,1/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,100,70,170,224,84,500,116,26,1,1,103,52
580,2/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,100,70,170,220,86,300,120,26,1,1,104,50
405,3/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,70,110,80,180,228,89,94,125,27,1,1,110,51
580,4/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,130,90,220,285,112,-120,155,34,1,1,145,57
918,5/1/13,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,90,140,100,230,271,114,-387,159,35,1,1,139,54
